gid,emd_cd,emd_nm_k,emd_nm_e,sgg_cd,sgg_nm_k,sgg_nm_e,sido_cd,sido_nm_k,sido_nm_e,value,stats_year,raw_d_year,geometry,구분
다라23ba66ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,18.244,2022,202210,"MULTIPOLYGON (((923500 1666500, 923500 1666750, 923750 1666750, 923750 1666500, 923500 1666500)))",종합병원
다라22aa68bb,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,9.825,2022,202210,"MULTIPOLYGON (((922000 1668750, 922000 1669000, 922250 1669000, 922250 1668750, 922000 1668750)))",종합병원
다라17ba69ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,16.508,2022,202210,"MULTIPOLYGON (((917500 1669500, 917500 1669750, 917750 1669750, 917750 1669500, 917500 1669500)))",종합병원
다라18aa66ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,17.009,2022,202210,"MULTIPOLYGON (((918000 1666500, 918000 1666750, 918250 1666750, 918250 1666500, 918000 1666500)))",종합병원
다라26ba73ab,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,5.681,2022,202210,"MULTIPOLYGON (((926500 1673250, 926500 1673500, 926750 1673500, 926750 1673250, 926500 1673250)))",종합병원
다라21aa68ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,11.509,2022,202210,"MULTIPOLYGON (((921000 1668500, 921000 1668750, 921250 1668750, 921250 1668500, 921000 1668500)))",종합병원
다라20aa69ab,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,11.448,2022,202210,"MULTIPOLYGON (((920000 1669250, 920000 1669500, 920250 1669500, 920250 1669250, 920000 1669250)))",종합병원
다라20aa65ab,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,18.254,2022,202210,"MULTIPOLYGON (((920000 1665250, 920000 1665500, 920250 1665500, 920250 1665250, 920000 1665250)))",종합병원
다라21aa70aa,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,9.483,2022,202210,"MULTIPOLYGON (((921000 1670000, 921000 1670250, 921250 1670250, 921250 1670000, 921000 1670000)))",종합병원
다라21aa69ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,9.635,2022,202210,"MULTIPOLYGON (((921000 1669500, 921000 1669750, 921250 1669750, 921250 1669500, 921000 1669500)))",종합병원
다라19aa67ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,13.554,2022,202210,"MULTIPOLYGON (((919000 1667500, 919000 1667750, 919250 1667750, 919250 1667500, 919000 1667500)))",종합병원
다라22aa69ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,8.871,2022,202210,"MULTIPOLYGON (((922000 1669500, 922000 1669750, 922250 1669750, 922250 1669500, 922000 1669500)))",종합병원
다라24aa70ab,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,6.456,2022,202210,"MULTIPOLYGON (((924000 1670250, 924000 1670500, 924250 1670500, 924250 1670250, 924000 1670250)))",종합병원
다라21ba72bb,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,12.556,2022,202210,"MULTIPOLYGON (((921500 1672750, 921500 1673000, 921750 1673000, 921750 1672750, 921500 1672750)))",종합병원
다라21aa68bb,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,10.3,2022,202210,"MULTIPOLYGON (((921000 1668750, 921000 1669000, 921250 1669000, 921250 1668750, 921000 1668750)))",종합병원
다라24ba70bb,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,6.317,2022,202210,"MULTIPOLYGON (((924500 1670750, 924500 1671000, 924750 1671000, 924750 1670750, 924500 1670750)))",종합병원
다라23aa72ab,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,10.961,2022,202210,"MULTIPOLYGON (((923000 1672250, 923000 1672500, 923250 1672500, 923250 1672250, 923000 1672250)))",종합병원
다라22aa66bb,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,15.16,2022,202210,"MULTIPOLYGON (((922000 1666750, 922000 1667000, 922250 1667000, 922250 1666750, 922000 1666750)))",종합병원
다라22aa73bb,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,13.395,2022,202210,"MULTIPOLYGON (((922000 1673750, 922000 1674000, 922250 1674000, 922250 1673750, 922000 1673750)))",종합병원
다라23bb69bb,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,8.996,2022,202210,"MULTIPOLYGON (((923750 1669750, 923750 1670000, 924000 1670000, 924000 1669750, 923750 1669750)))",종합병원
다라24ab68bb,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,5.908,2022,202210,"MULTIPOLYGON (((924250 1668750, 924250 1669000, 924500 1669000, 924500 1668750, 924250 1668750)))",종합병원
다라18aa67ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,15.679,2022,202210,"MULTIPOLYGON (((918000 1667500, 918000 1667750, 918250 1667750, 918250 1667500, 918000 1667500)))",종합병원
다라22aa66ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,15.819,2022,202210,"MULTIPOLYGON (((922000 1666500, 922000 1666750, 922250 1666750, 922250 1666500, 922000 1666500)))",종합병원
다라23bb72bb,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,10.119,2022,202210,"MULTIPOLYGON (((923750 1672750, 923750 1673000, 924000 1673000, 924000 1672750, 923750 1672750)))",종합병원
다라22aa65ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,16.606,2022,202210,"MULTIPOLYGON (((922000 1665500, 922000 1665750, 922250 1665750, 922250 1665500, 922000 1665500)))",종합병원
다라19aa64ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,18.534,2022,202210,"MULTIPOLYGON (((919000 1664500, 919000 1664750, 919250 1664750, 919250 1664500, 919000 1664500)))",종합병원
다라20aa68aa,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,11.792,2022,202210,"MULTIPOLYGON (((920000 1668000, 920000 1668250, 920250 1668250, 920250 1668000, 920000 1668000)))",종합병원
다라18aa69aa,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,16.963,2022,202210,"MULTIPOLYGON (((918000 1669000, 918000 1669250, 918250 1669250, 918250 1669000, 918000 1669000)))",종합병원
다라20aa68ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,11.413,2022,202210,"MULTIPOLYGON (((920000 1668500, 920000 1668750, 920250 1668750, 920250 1668500, 920000 1668500)))",종합병원
다라19aa65aa,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,19.262,2022,202210,"MULTIPOLYGON (((919000 1665000, 919000 1665250, 919250 1665250, 919250 1665000, 919000 1665000)))",종합병원
다라25ab72aa,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,8.551,2022,202210,"MULTIPOLYGON (((925250 1672000, 925250 1672250, 925500 1672250, 925500 1672000, 925250 1672000)))",종합병원
다라23ab71ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,11.591,2022,202210,"MULTIPOLYGON (((923250 1671500, 923250 1671750, 923500 1671750, 923500 1671500, 923250 1671500)))",종합병원
다라21ab73ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,14.115,2022,202210,"MULTIPOLYGON (((921250 1673500, 921250 1673750, 921500 1673750, 921500 1673500, 921250 1673500)))",종합병원
다라20ab64ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,15.307,2022,202210,"MULTIPOLYGON (((920250 1664500, 920250 1664750, 920500 1664750, 920500 1664500, 920250 1664500)))",종합병원
다라19ab66ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,18.381,2022,202210,"MULTIPOLYGON (((919250 1666500, 919250 1666750, 919500 1666750, 919500 1666500, 919250 1666500)))",종합병원
다라22ba71ab,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,11.418,2022,202210,"MULTIPOLYGON (((922500 1671250, 922500 1671500, 922750 1671500, 922750 1671250, 922500 1671250)))",종합병원
다라18ab67ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,13.874,2022,202210,"MULTIPOLYGON (((918250 1667500, 918250 1667750, 918500 1667750, 918500 1667500, 918250 1667500)))",종합병원
다라18ba66ab,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,15.518,2022,202210,"MULTIPOLYGON (((918500 1666250, 918500 1666500, 918750 1666500, 918750 1666250, 918500 1666250)))",종합병원
다라19ba65ab,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,18.685,2022,202210,"MULTIPOLYGON (((919500 1665250, 919500 1665500, 919750 1665500, 919750 1665250, 919500 1665250)))",종합병원
다라21ba66ab,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,15.869,2022,202210,"MULTIPOLYGON (((921500 1666250, 921500 1666500, 921750 1666500, 921750 1666250, 921500 1666250)))",종합병원
다라23bb66bb,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,9.021,2022,202210,"MULTIPOLYGON (((923750 1666750, 923750 1667000, 924000 1667000, 924000 1666750, 923750 1666750)))",종합병원
다라18bb66ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,18.549,2022,202210,"MULTIPOLYGON (((918750 1666500, 918750 1666750, 919000 1666750, 919000 1666500, 918750 1666500)))",종합병원
다라24bb71ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,7.306,2022,202210,"MULTIPOLYGON (((924750 1671500, 924750 1671750, 925000 1671750, 925000 1671500, 924750 1671500)))",종합병원
다라19bb67bb,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,12.901,2022,202210,"MULTIPOLYGON (((919750 1667750, 919750 1668000, 920000 1668000, 920000 1667750, 919750 1667750)))",종합병원
다라22bb72ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,11.307,2022,202210,"MULTIPOLYGON (((922750 1672500, 922750 1672750, 923000 1672750, 923000 1672500, 922750 1672500)))",종합병원
다라19bb67ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,18.053,2022,202210,"MULTIPOLYGON (((919750 1667500, 919750 1667750, 920000 1667750, 920000 1667500, 919750 1667500)))",종합병원
다라23ab66bb,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,9.256,2022,202210,"MULTIPOLYGON (((923250 1666750, 923250 1667000, 923500 1667000, 923500 1666750, 923250 1666750)))",종합병원
다라22bb70bb,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,10.433,2022,202210,"MULTIPOLYGON (((922750 1670750, 922750 1671000, 923000 1671000, 923000 1670750, 922750 1670750)))",종합병원
다라22ab68bb,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,9.122,2022,202210,"MULTIPOLYGON (((922250 1668750, 922250 1669000, 922500 1669000, 922500 1668750, 922250 1668750)))",종합병원
다라25ab72ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,7.583,2022,202210,"MULTIPOLYGON (((925250 1672500, 925250 1672750, 925500 1672750, 925500 1672500, 925250 1672500)))",종합병원
다라23ab69ab,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,8.042,2022,202210,"MULTIPOLYGON (((923250 1669250, 923250 1669500, 923500 1669500, 923500 1669250, 923250 1669250)))",종합병원
다라21ab72aa,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,12.724,2022,202210,"MULTIPOLYGON (((921250 1672000, 921250 1672250, 921500 1672250, 921500 1672000, 921250 1672000)))",종합병원
다라18bb68ab,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,13.384,2022,202210,"MULTIPOLYGON (((918750 1668250, 918750 1668500, 919000 1668500, 919000 1668250, 918750 1668250)))",종합병원
다라19ab65ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,19.045,2022,202210,"MULTIPOLYGON (((919250 1665500, 919250 1665750, 919500 1665750, 919500 1665500, 919250 1665500)))",종합병원
다라24ab68aa,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,7.118,2022,202210,"MULTIPOLYGON (((924250 1668000, 924250 1668250, 924500 1668250, 924500 1668000, 924250 1668000)))",종합병원
다라21ab74aa,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,13.839,2022,202210,"MULTIPOLYGON (((921250 1674000, 921250 1674250, 921500 1674250, 921500 1674000, 921250 1674000)))",종합병원
다라22ab67aa,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,15.005,2022,202210,"MULTIPOLYGON (((922250 1667000, 922250 1667250, 922500 1667250, 922500 1667000, 922250 1667000)))",종합병원
다라19ab67ab,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,13.816,2022,202210,"MULTIPOLYGON (((919250 1667250, 919250 1667500, 919500 1667500, 919500 1667250, 919250 1667250)))",종합병원
다라19ab66ab,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,18.7,2022,202210,"MULTIPOLYGON (((919250 1666250, 919250 1666500, 919500 1666500, 919500 1666250, 919250 1666250)))",종합병원
다라22ab68aa,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,10.125,2022,202210,"MULTIPOLYGON (((922250 1668000, 922250 1668250, 922500 1668250, 922500 1668000, 922250 1668000)))",종합병원
다라21bb69ab,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,9.597,2022,202210,"MULTIPOLYGON (((921750 1669250, 921750 1669500, 922000 1669500, 922000 1669250, 921750 1669250)))",종합병원
다라23bb67ab,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,8.437,2022,202210,"MULTIPOLYGON (((923750 1667250, 923750 1667500, 924000 1667500, 924000 1667250, 923750 1667250)))",종합병원
다라17ba69ab,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,16.295,2022,202210,"MULTIPOLYGON (((917500 1669250, 917500 1669500, 917750 1669500, 917750 1669250, 917500 1669250)))",종합병원
다라20ba64ab,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,17.506,2022,202210,"MULTIPOLYGON (((920500 1664250, 920500 1664500, 920750 1664500, 920750 1664250, 920500 1664250)))",종합병원
다라22ba73ab,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,13.059,2022,202210,"MULTIPOLYGON (((922500 1673250, 922500 1673500, 922750 1673500, 922750 1673250, 922500 1673250)))",종합병원
다라19ba67ab,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,13.754,2022,202210,"MULTIPOLYGON (((919500 1667250, 919500 1667500, 919750 1667500, 919750 1667250, 919500 1667250)))",종합병원
다라26ba73ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,6.336,2022,202210,"MULTIPOLYGON (((926500 1673500, 926500 1673750, 926750 1673750, 926750 1673500, 926500 1673500)))",종합병원
다라20ba67ab,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,16.106,2022,202210,"MULTIPOLYGON (((920500 1667250, 920500 1667500, 920750 1667500, 920750 1667250, 920500 1667250)))",종합병원
다라23ab71aa,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,10.99,2022,202210,"MULTIPOLYGON (((923250 1671000, 923250 1671250, 923500 1671250, 923500 1671000, 923250 1671000)))",종합병원
다라22ba72ab,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,11.558,2022,202210,"MULTIPOLYGON (((922500 1672250, 922500 1672500, 922750 1672500, 922750 1672250, 922500 1672250)))",종합병원
다라22bb71bb,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,11.753,2022,202210,"MULTIPOLYGON (((922750 1671750, 922750 1672000, 923000 1672000, 923000 1671750, 922750 1671750)))",종합병원
다라19aa66ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,14.806,2022,202210,"MULTIPOLYGON (((919000 1666500, 919000 1666750, 919250 1666750, 919250 1666500, 919000 1666500)))",종합병원
다라25aa71ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,7.094,2022,202210,"MULTIPOLYGON (((925000 1671500, 925000 1671750, 925250 1671750, 925250 1671500, 925000 1671500)))",종합병원
다라18bb64ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,18.427,2022,202210,"MULTIPOLYGON (((918750 1664500, 918750 1664750, 919000 1664750, 919000 1664500, 918750 1664500)))",종합병원
다라18aa68aa,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,17.493,2022,202210,"MULTIPOLYGON (((918000 1668000, 918000 1668250, 918250 1668250, 918250 1668000, 918000 1668000)))",종합병원
다라18aa69ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,13.994,2022,202210,"MULTIPOLYGON (((918000 1669500, 918000 1669750, 918250 1669750, 918250 1669500, 918000 1669500)))",종합병원
다라23aa67ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,16.594,2022,202210,"MULTIPOLYGON (((923000 1667500, 923000 1667750, 923250 1667750, 923250 1667500, 923000 1667500)))",종합병원
다라23bb68aa,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,6.944,2022,202210,"MULTIPOLYGON (((923750 1668000, 923750 1668250, 924000 1668250, 924000 1668000, 923750 1668000)))",종합병원
다라17ba70bb,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,13.382,2022,202210,"MULTIPOLYGON (((917500 1670750, 917500 1671000, 917750 1671000, 917750 1670750, 917500 1670750)))",종합병원
다라24bb69aa,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,5.61,2022,202210,"MULTIPOLYGON (((924750 1669000, 924750 1669250, 925000 1669250, 925000 1669000, 924750 1669000)))",종합병원
다라21bb72aa,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,11.48,2022,202210,"MULTIPOLYGON (((921750 1672000, 921750 1672250, 922000 1672250, 922000 1672000, 921750 1672000)))",종합병원
다라24ba71ab,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,6.748,2022,202210,"MULTIPOLYGON (((924500 1671250, 924500 1671500, 924750 1671500, 924750 1671250, 924500 1671250)))",종합병원
다라19ab69aa,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,12.45,2022,202210,"MULTIPOLYGON (((919250 1669000, 919250 1669250, 919500 1669250, 919500 1669000, 919250 1669000)))",종합병원
다라23bb69aa,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,8.396,2022,202210,"MULTIPOLYGON (((923750 1669000, 923750 1669250, 924000 1669250, 924000 1669000, 923750 1669000)))",종합병원
다라24ba72ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,8.441,2022,202210,"MULTIPOLYGON (((924500 1672500, 924500 1672750, 924750 1672750, 924750 1672500, 924500 1672500)))",종합병원
다라24ba70ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,6.065,2022,202210,"MULTIPOLYGON (((924500 1670500, 924500 1670750, 924750 1670750, 924750 1670500, 924500 1670500)))",종합병원
다라22aa73ab,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,12.831,2022,202210,"MULTIPOLYGON (((922000 1673250, 922000 1673500, 922250 1673500, 922250 1673250, 922000 1673250)))",종합병원
다라22aa65bb,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,10.59,2022,202210,"MULTIPOLYGON (((922000 1665750, 922000 1666000, 922250 1666000, 922250 1665750, 922000 1665750)))",종합병원
다라23ba67ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,8.866,2022,202210,"MULTIPOLYGON (((923500 1667500, 923500 1667750, 923750 1667750, 923750 1667500, 923500 1667500)))",종합병원
다라21ba67bb,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,10.234,2022,202210,"MULTIPOLYGON (((921500 1667750, 921500 1668000, 921750 1668000, 921750 1667750, 921500 1667750)))",종합병원
다라21aa63bb,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,16.673,2022,202210,"MULTIPOLYGON (((921000 1663750, 921000 1664000, 921250 1664000, 921250 1663750, 921000 1663750)))",종합병원
다라23aa65bb,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,17.449,2022,202210,"MULTIPOLYGON (((923000 1665750, 923000 1666000, 923250 1666000, 923250 1665750, 923000 1665750)))",종합병원
다라22aa72bb,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,12.227,2022,202210,"MULTIPOLYGON (((922000 1672750, 922000 1673000, 922250 1673000, 922250 1672750, 922000 1672750)))",종합병원
다라24aa71bb,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,7.409,2022,202210,"MULTIPOLYGON (((924000 1671750, 924000 1672000, 924250 1672000, 924250 1671750, 924000 1671750)))",종합병원
다라17ba66ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,20.195,2022,202210,"MULTIPOLYGON (((917500 1666500, 917500 1666750, 917750 1666750, 917750 1666500, 917500 1666500)))",종합병원
다라17ba70ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,13.346,2022,202210,"MULTIPOLYGON (((917500 1670500, 917500 1670750, 917750 1670750, 917750 1670500, 917500 1670500)))",종합병원
다라22ab72ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,12.119,2022,202210,"MULTIPOLYGON (((922250 1672500, 922250 1672750, 922500 1672750, 922500 1672500, 922250 1672500)))",종합병원
다라24ab71aa,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,6.743,2022,202210,"MULTIPOLYGON (((924250 1671000, 924250 1671250, 924500 1671250, 924500 1671000, 924250 1671000)))",종합병원
다라18ba67ab,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,18.044,2022,202210,"MULTIPOLYGON (((918500 1667250, 918500 1667500, 918750 1667500, 918750 1667250, 918500 1667250)))",종합병원
다라23ab73ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,10.608,2022,202210,"MULTIPOLYGON (((923250 1673500, 923250 1673750, 923500 1673750, 923500 1673500, 923250 1673500)))",종합병원
다라23ab70ba,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,9.067,2022,202210,"MULTIPOLYGON (((923250 1670500, 923250 1670750, 923500 1670750, 923500 1670500, 923250 1670500)))",종합병원
다라25ab73ab,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,7.091,2022,202210,"MULTIPOLYGON (((925250 1673250, 925250 1673500, 925500 1673500, 925500 1673250, 925250 1673250)))",종합병원
다라17bb68ab,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,15.746,2022,202210,"MULTIPOLYGON (((917750 1668250, 917750 1668500, 918000 1668500, 918000 1668250, 917750 1668250)))",종합병원
다라21bb75aa,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,15.703,2022,202210,"MULTIPOLYGON (((921750 1675000, 921750 1675250, 922000 1675250, 922000 1675000, 921750 1675000)))",종합병원
다라22bb69aa,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,7.456,2022,202210,"MULTIPOLYGON (((922750 1669000, 922750 1669250, 923000 1669250, 923000 1669000, 922750 1669000)))",종합병원
다라25bb73aa,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,6.107,2022,202210,"MULTIPOLYGON (((925750 1673000, 925750 1673250, 926000 1673250, 926000 1673000, 925750 1673000)))",종합병원
다라18ba70aa,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,13.395,2022,202210,"MULTIPOLYGON (((918500 1670000, 918500 1670250, 918750 1670250, 918750 1670000, 918500 1670000)))",종합병원
다라26ab73ab,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,5.365,2022,202210,"MULTIPOLYGON (((926250 1673250, 926250 1673500, 926500 1673500, 926500 1673250, 926250 1673250)))",종합병원
다라25aa70aa,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,5.783,2022,202210,"MULTIPOLYGON (((925000 1670000, 925000 1670250, 925250 1670250, 925250 1670000, 925000 1670000)))",종합병원
다라23aa71aa,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,10.785,2022,202210,"MULTIPOLYGON (((923000 1671000, 923000 1671250, 923250 1671250, 923250 1671000, 923000 1671000)))",종합병원
다라20ba67aa,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,17.34,2022,202210,"MULTIPOLYGON (((920500 1667000, 920500 1667250, 920750 1667250, 920750 1667000, 920500 1667000)))",종합병원
다라17ab66bb,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,15.181,2022,202210,"MULTIPOLYGON (((917250 1666750, 917250 1667000, 917500 1667000, 917500 1666750, 917250 1666750)))",종합병원
다라19ab67bb,46170360,다시면,Dasi-myeon,46170,나주시,Naju-si,46,전라남도,Jellanam-do,12.941,2022,202210,"MULTIPOLYGON (((919250 1667750, 919250 1668000, 919500 1668000, 919500 1667750, 919250 1667750)))",종합병원
