gid,emd_cd,emd_nm_k,emd_nm_e,sgg_cd,sgg_nm_k,sgg_nm_e,sido_cd,sido_nm_k,sido_nm_e,value,stats_year,raw_d_year,geometry,구분
다라41bb69aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.822,2022,202210,"MULTIPOLYGON (((941750 1669000, 941750 1669250, 942000 1669250, 942000 1669000, 941750 1669000)))",도서관
다라42bb65aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.687,2022,202210,"MULTIPOLYGON (((942750 1665000, 942750 1665250, 943000 1665250, 943000 1665000, 942750 1665000)))",도서관
다라39ab71bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,1.094,2022,202210,"MULTIPOLYGON (((939250 1671750, 939250 1672000, 939500 1672000, 939500 1671750, 939250 1671750)))",도서관
다라38bb73ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.462,2022,202210,"MULTIPOLYGON (((938750 1673250, 938750 1673500, 939000 1673500, 939000 1673250, 938750 1673250)))",도서관
다라44ba75aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,10.309,2022,202210,"MULTIPOLYGON (((944500 1675000, 944500 1675250, 944750 1675250, 944750 1675000, 944500 1675000)))",도서관
다라41bb66ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.069,2022,202210,"MULTIPOLYGON (((941750 1666250, 941750 1666500, 942000 1666500, 942000 1666250, 941750 1666250)))",도서관
다라40aa69ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.51,2022,202210,"MULTIPOLYGON (((940000 1669500, 940000 1669750, 940250 1669750, 940250 1669500, 940000 1669500)))",도서관
다라39bb69bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.91,2022,202210,"MULTIPOLYGON (((939750 1669750, 939750 1670000, 940000 1670000, 940000 1669750, 939750 1669750)))",도서관
다라42bb65ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.661,2022,202210,"MULTIPOLYGON (((942750 1665250, 942750 1665500, 943000 1665500, 943000 1665250, 942750 1665250)))",도서관
다라42bb62ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.58,2022,202210,"MULTIPOLYGON (((942750 1662250, 942750 1662500, 943000 1662500, 943000 1662250, 942750 1662250)))",도서관
다라43ba66ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.326,2022,202210,"MULTIPOLYGON (((943500 1666250, 943500 1666500, 943750 1666500, 943750 1666250, 943500 1666250)))",도서관
다라44ba66aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.226,2022,202210,"MULTIPOLYGON (((944500 1666000, 944500 1666250, 944750 1666250, 944750 1666000, 944500 1666000)))",도서관
다라44aa72bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,5.315,2022,202210,"MULTIPOLYGON (((944000 1672750, 944000 1673000, 944250 1673000, 944250 1672750, 944000 1672750)))",도서관
다라43aa63bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.677,2022,202210,"MULTIPOLYGON (((943000 1663750, 943000 1664000, 943250 1664000, 943250 1663750, 943000 1663750)))",도서관
다라41ba66ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,1.769,2022,202210,"MULTIPOLYGON (((941500 1666250, 941500 1666500, 941750 1666500, 941750 1666250, 941500 1666250)))",도서관
다라43ba74aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,5.239,2022,202210,"MULTIPOLYGON (((943500 1674000, 943500 1674250, 943750 1674250, 943750 1674000, 943500 1674000)))",도서관
다라42ba64ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.777,2022,202210,"MULTIPOLYGON (((942500 1664250, 942500 1664500, 942750 1664500, 942750 1664250, 942500 1664250)))",도서관
다라42ba72ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.892,2022,202210,"MULTIPOLYGON (((942500 1672250, 942500 1672500, 942750 1672500, 942750 1672250, 942500 1672250)))",도서관
다라44ba74aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,6.115,2022,202210,"MULTIPOLYGON (((944500 1674000, 944500 1674250, 944750 1674250, 944750 1674000, 944500 1674000)))",도서관
다라42ab74aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.245,2022,202210,"MULTIPOLYGON (((942250 1674000, 942250 1674250, 942500 1674250, 942500 1674000, 942250 1674000)))",도서관
다라43ab67ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,1.707,2022,202210,"MULTIPOLYGON (((943250 1667500, 943250 1667750, 943500 1667750, 943500 1667500, 943250 1667500)))",도서관
다라39ba73ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,1.963,2022,202210,"MULTIPOLYGON (((939500 1673250, 939500 1673500, 939750 1673500, 939750 1673250, 939500 1673250)))",도서관
다라38ab73aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,1.729,2022,202210,"MULTIPOLYGON (((938250 1673000, 938250 1673250, 938500 1673250, 938500 1673000, 938250 1673000)))",도서관
다라42ba70bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.944,2022,202210,"MULTIPOLYGON (((942500 1670750, 942500 1671000, 942750 1671000, 942750 1670750, 942500 1670750)))",도서관
다라39ab71ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,1.186,2022,202210,"MULTIPOLYGON (((939250 1671500, 939250 1671750, 939500 1671750, 939500 1671500, 939250 1671500)))",도서관
다라41ab68aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,1.437,2022,202210,"MULTIPOLYGON (((941250 1668000, 941250 1668250, 941500 1668250, 941500 1668000, 941250 1668000)))",도서관
다라41ab71aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,1.463,2022,202210,"MULTIPOLYGON (((941250 1671000, 941250 1671250, 941500 1671250, 941500 1671000, 941250 1671000)))",도서관
다라41ab75aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.905,2022,202210,"MULTIPOLYGON (((941250 1675000, 941250 1675250, 941500 1675250, 941500 1675000, 941250 1675000)))",도서관
다라41ab66ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,1.776,2022,202210,"MULTIPOLYGON (((941250 1666500, 941250 1666750, 941500 1666750, 941500 1666500, 941250 1666500)))",도서관
다라41ba65bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.169,2022,202210,"MULTIPOLYGON (((941500 1665750, 941500 1666000, 941750 1666000, 941750 1665750, 941500 1665750)))",도서관
다라39aa68ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,5.771,2022,202210,"MULTIPOLYGON (((939000 1668250, 939000 1668500, 939250 1668500, 939250 1668250, 939000 1668250)))",도서관
다라40aa68ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,5.235,2022,202210,"MULTIPOLYGON (((940000 1668250, 940000 1668500, 940250 1668500, 940250 1668250, 940000 1668250)))",도서관
다라38aa72bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,1.479,2022,202210,"MULTIPOLYGON (((938000 1672750, 938000 1673000, 938250 1673000, 938250 1672750, 938000 1672750)))",도서관
다라42aa65ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.838,2022,202210,"MULTIPOLYGON (((942000 1665250, 942000 1665500, 942250 1665500, 942250 1665250, 942000 1665250)))",도서관
다라43aa64ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,1.961,2022,202210,"MULTIPOLYGON (((943000 1664250, 943000 1664500, 943250 1664500, 943250 1664250, 943000 1664250)))",도서관
다라40ba74bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.732,2022,202210,"MULTIPOLYGON (((940500 1674750, 940500 1675000, 940750 1675000, 940750 1674750, 940500 1674750)))",도서관
다라40ba72bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,1.922,2022,202210,"MULTIPOLYGON (((940500 1672750, 940500 1673000, 940750 1673000, 940750 1672750, 940500 1672750)))",도서관
다라39aa71ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,1.394,2022,202210,"MULTIPOLYGON (((939000 1671500, 939000 1671750, 939250 1671750, 939250 1671500, 939000 1671500)))",도서관
다라43bb75aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,11.757,2022,202210,"MULTIPOLYGON (((943750 1675000, 943750 1675250, 944000 1675250, 944000 1675000, 943750 1675000)))",도서관
다라37bb73aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,1.206,2022,202210,"MULTIPOLYGON (((937750 1673000, 937750 1673250, 938000 1673250, 938000 1673000, 937750 1673000)))",도서관
다라42aa69ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.808,2022,202210,"MULTIPOLYGON (((942000 1669500, 942000 1669750, 942250 1669750, 942250 1669500, 942000 1669500)))",도서관
다라42aa74ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,5.19,2022,202210,"MULTIPOLYGON (((942000 1674500, 942000 1674750, 942250 1674750, 942250 1674500, 942000 1674500)))",도서관
다라39ba71aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,1.74,2022,202210,"MULTIPOLYGON (((939500 1671000, 939500 1671250, 939750 1671250, 939750 1671000, 939500 1671000)))",도서관
다라41ba75ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.302,2022,202210,"MULTIPOLYGON (((941500 1675500, 941500 1675750, 941750 1675750, 941750 1675500, 941500 1675500)))",도서관
다라44aa72aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,5.461,2022,202210,"MULTIPOLYGON (((944000 1672000, 944000 1672250, 944250 1672250, 944250 1672000, 944000 1672000)))",도서관
다라39ba69aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.288,2022,202210,"MULTIPOLYGON (((939500 1669000, 939500 1669250, 939750 1669250, 939750 1669000, 939500 1669000)))",도서관
다라40ba72aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,0.674,2022,202210,"MULTIPOLYGON (((940500 1672000, 940500 1672250, 940750 1672250, 940750 1672000, 940500 1672000)))",도서관
다라42ba64aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.746,2022,202210,"MULTIPOLYGON (((942500 1664000, 942500 1664250, 942750 1664250, 942750 1664000, 942500 1664000)))",도서관
다라42aa68ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,1.672,2022,202210,"MULTIPOLYGON (((942000 1668500, 942000 1668750, 942250 1668750, 942250 1668500, 942000 1668500)))",도서관
다라44aa66ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.18,2022,202210,"MULTIPOLYGON (((944000 1666250, 944000 1666500, 944250 1666500, 944250 1666250, 944000 1666250)))",도서관
다라43aa75ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.762,2022,202210,"MULTIPOLYGON (((943000 1675250, 943000 1675500, 943250 1675500, 943250 1675250, 943000 1675250)))",도서관
다라43aa74ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.767,2022,202210,"MULTIPOLYGON (((943000 1674250, 943000 1674500, 943250 1674500, 943250 1674250, 943000 1674250)))",도서관
다라40aa72aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,0.188,2022,202210,"MULTIPOLYGON (((940000 1672000, 940000 1672250, 940250 1672250, 940250 1672000, 940000 1672000)))",도서관
다라40aa73ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.052,2022,202210,"MULTIPOLYGON (((940000 1673250, 940000 1673500, 940250 1673500, 940250 1673250, 940000 1673250)))",도서관
다라42aa71ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.315,2022,202210,"MULTIPOLYGON (((942000 1671250, 942000 1671500, 942250 1671500, 942250 1671250, 942000 1671250)))",도서관
다라43aa63aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.478,2022,202210,"MULTIPOLYGON (((943000 1663000, 943000 1663250, 943250 1663250, 943250 1663000, 943000 1663000)))",도서관
다라42bb72bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.211,2022,202210,"MULTIPOLYGON (((942750 1672750, 942750 1673000, 943000 1673000, 943000 1672750, 942750 1672750)))",도서관
다라40bb73bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.625,2022,202210,"MULTIPOLYGON (((940750 1673750, 940750 1674000, 941000 1674000, 941000 1673750, 940750 1673750)))",도서관
다라40bb70bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,1.462,2022,202210,"MULTIPOLYGON (((940750 1670750, 940750 1671000, 941000 1671000, 941000 1670750, 940750 1670750)))",도서관
다라40aa66ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.019,2022,202210,"MULTIPOLYGON (((940000 1666500, 940000 1666750, 940250 1666750, 940250 1666500, 940000 1666500)))",도서관
다라41bb67ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,0.167,2022,202210,"MULTIPOLYGON (((941750 1667250, 941750 1667500, 942000 1667500, 942000 1667250, 941750 1667250)))",도서관
다라42bb64ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.42,2022,202210,"MULTIPOLYGON (((942750 1664250, 942750 1664500, 943000 1664500, 943000 1664250, 942750 1664250)))",도서관
다라42bb73ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.099,2022,202210,"MULTIPOLYGON (((942750 1673250, 942750 1673500, 943000 1673500, 943000 1673250, 942750 1673250)))",도서관
다라42bb64bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.485,2022,202210,"MULTIPOLYGON (((942750 1664750, 942750 1665000, 943000 1665000, 943000 1664750, 942750 1664750)))",도서관
다라39bb71bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,0.72,2022,202210,"MULTIPOLYGON (((939750 1671750, 939750 1672000, 940000 1672000, 940000 1671750, 939750 1671750)))",도서관
다라43ba75aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,5.15,2022,202210,"MULTIPOLYGON (((943500 1675000, 943500 1675250, 943750 1675250, 943750 1675000, 943500 1675000)))",도서관
다라39aa71bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,1.303,2022,202210,"MULTIPOLYGON (((939000 1671750, 939000 1672000, 939250 1672000, 939250 1671750, 939000 1671750)))",도서관
다라42ba74ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.576,2022,202210,"MULTIPOLYGON (((942500 1674250, 942500 1674500, 942750 1674500, 942750 1674250, 942500 1674250)))",도서관
다라41aa65bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.144,2022,202210,"MULTIPOLYGON (((941000 1665750, 941000 1666000, 941250 1666000, 941250 1665750, 941000 1665750)))",도서관
다라40ba72ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,0.677,2022,202210,"MULTIPOLYGON (((940500 1672250, 940500 1672500, 940750 1672500, 940750 1672250, 940500 1672250)))",도서관
다라40ba68ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.619,2022,202210,"MULTIPOLYGON (((940500 1668250, 940500 1668500, 940750 1668500, 940750 1668250, 940500 1668250)))",도서관
다라43ba76aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.792,2022,202210,"MULTIPOLYGON (((943500 1676000, 943500 1676250, 943750 1676250, 943750 1676000, 943500 1676000)))",도서관
다라43aa72bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.499,2022,202210,"MULTIPOLYGON (((943000 1672750, 943000 1673000, 943250 1673000, 943250 1672750, 943000 1672750)))",도서관
다라41aa69bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.249,2022,202210,"MULTIPOLYGON (((941000 1669750, 941000 1670000, 941250 1670000, 941250 1669750, 941000 1669750)))",도서관
다라43aa73bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.442,2022,202210,"MULTIPOLYGON (((943000 1673750, 943000 1674000, 943250 1674000, 943250 1673750, 943000 1673750)))",도서관
다라38ab72bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,1.684,2022,202210,"MULTIPOLYGON (((938250 1672750, 938250 1673000, 938500 1673000, 938500 1672750, 938250 1672750)))",도서관
다라41bb67aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,0.39,2022,202210,"MULTIPOLYGON (((941750 1667000, 941750 1667250, 942000 1667250, 942000 1667000, 941750 1667000)))",도서관
다라40bb68aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,1.857,2022,202210,"MULTIPOLYGON (((940750 1668000, 940750 1668250, 941000 1668250, 941000 1668000, 940750 1668000)))",도서관
다라40ab68bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.663,2022,202210,"MULTIPOLYGON (((940250 1668750, 940250 1669000, 940500 1669000, 940500 1668750, 940250 1668750)))",도서관
다라42bb72aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.132,2022,202210,"MULTIPOLYGON (((942750 1672000, 942750 1672250, 943000 1672250, 943000 1672000, 942750 1672000)))",도서관
다라40bb75ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.234,2022,202210,"MULTIPOLYGON (((940750 1675250, 940750 1675500, 941000 1675500, 941000 1675250, 940750 1675250)))",도서관
다라41bb70aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.952,2022,202210,"MULTIPOLYGON (((941750 1670000, 941750 1670250, 942000 1670250, 942000 1670000, 941750 1670000)))",도서관
다라39bb69aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.341,2022,202210,"MULTIPOLYGON (((939750 1669000, 939750 1669250, 940000 1669250, 940000 1669000, 939750 1669000)))",도서관
다라41ba66bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,0.787,2022,202210,"MULTIPOLYGON (((941500 1666750, 941500 1667000, 941750 1667000, 941750 1666750, 941500 1666750)))",도서관
다라43ba69bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,6.838,2022,202210,"MULTIPOLYGON (((943500 1669750, 943500 1670000, 943750 1670000, 943750 1669750, 943500 1669750)))",도서관
다라40ab70aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.016,2022,202210,"MULTIPOLYGON (((940250 1670000, 940250 1670250, 940500 1670250, 940500 1670000, 940250 1670000)))",도서관
다라43ba75bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.247,2022,202210,"MULTIPOLYGON (((943500 1675750, 943500 1676000, 943750 1676000, 943750 1675750, 943500 1675750)))",도서관
다라44ba74bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,10.146,2022,202210,"MULTIPOLYGON (((944500 1674750, 944500 1675000, 944750 1675000, 944750 1674750, 944500 1674750)))",도서관
다라40ab69aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.435,2022,202210,"MULTIPOLYGON (((940250 1669000, 940250 1669250, 940500 1669250, 940500 1669000, 940250 1669000)))",도서관
다라43ba64bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,1.855,2022,202210,"MULTIPOLYGON (((943500 1664750, 943500 1665000, 943750 1665000, 943750 1664750, 943500 1664750)))",도서관
다라42ba69bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.245,2022,202210,"MULTIPOLYGON (((942500 1669750, 942500 1670000, 942750 1670000, 942750 1669750, 942500 1669750)))",도서관
다라39ab69ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.874,2022,202210,"MULTIPOLYGON (((939250 1669500, 939250 1669750, 939500 1669750, 939500 1669500, 939250 1669500)))",도서관
다라43ab71ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,5.111,2022,202210,"MULTIPOLYGON (((943250 1671500, 943250 1671750, 943500 1671750, 943500 1671500, 943250 1671500)))",도서관
다라41bb67bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,1.769,2022,202210,"MULTIPOLYGON (((941750 1667750, 941750 1668000, 942000 1668000, 942000 1667750, 941750 1667750)))",도서관
다라39aa72ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,1.669,2022,202210,"MULTIPOLYGON (((939000 1672500, 939000 1672750, 939250 1672750, 939250 1672500, 939000 1672500)))",도서관
다라40bb69bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.323,2022,202210,"MULTIPOLYGON (((940750 1669750, 940750 1670000, 941000 1670000, 941000 1669750, 940750 1669750)))",도서관
다라39bb68ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.893,2022,202210,"MULTIPOLYGON (((939750 1668500, 939750 1668750, 940000 1668750, 940000 1668500, 939750 1668500)))",도서관
다라43bb75ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,5.513,2022,202210,"MULTIPOLYGON (((943750 1675500, 943750 1675750, 944000 1675750, 944000 1675500, 943750 1675500)))",도서관
다라43bb74ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,6.498,2022,202210,"MULTIPOLYGON (((943750 1674500, 943750 1674750, 944000 1674750, 944000 1674500, 943750 1674500)))",도서관
다라40bb70ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,1.877,2022,202210,"MULTIPOLYGON (((940750 1670500, 940750 1670750, 941000 1670750, 941000 1670500, 940750 1670500)))",도서관
다라39aa72bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.102,2022,202210,"MULTIPOLYGON (((939000 1672750, 939000 1673000, 939250 1673000, 939250 1672750, 939000 1672750)))",도서관
다라39aa73bb,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.527,2022,202210,"MULTIPOLYGON (((939000 1673750, 939000 1674000, 939250 1674000, 939250 1673750, 939000 1673750)))",도서관
다라38bb70ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.535,2022,202210,"MULTIPOLYGON (((938750 1670500, 938750 1670750, 939000 1670750, 939000 1670500, 938750 1670500)))",도서관
다라43ab67aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.063,2022,202210,"MULTIPOLYGON (((943250 1667000, 943250 1667250, 943500 1667250, 943500 1667000, 943250 1667000)))",도서관
다라43ab73aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.614,2022,202210,"MULTIPOLYGON (((943250 1673000, 943250 1673250, 943500 1673250, 943500 1673000, 943250 1673000)))",도서관
다라44ab67aa,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.86,2022,202210,"MULTIPOLYGON (((944250 1667000, 944250 1667250, 944500 1667250, 944500 1667000, 944250 1667000)))",도서관
다라41ba67ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,0.878,2022,202210,"MULTIPOLYGON (((941500 1667250, 941500 1667500, 941750 1667500, 941750 1667250, 941500 1667250)))",도서관
다라41ba75ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,4.426,2022,202210,"MULTIPOLYGON (((941500 1675250, 941500 1675500, 941750 1675500, 941750 1675250, 941500 1675250)))",도서관
다라42ba65ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,3.788,2022,202210,"MULTIPOLYGON (((942500 1665250, 942500 1665500, 942750 1665500, 942750 1665250, 942500 1665250)))",도서관
다라43ba67ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,1.852,2022,202210,"MULTIPOLYGON (((943500 1667250, 943500 1667500, 943750 1667500, 943750 1667250, 943500 1667250)))",도서관
다라44ba75ab,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,10.778,2022,202210,"MULTIPOLYGON (((944500 1675250, 944500 1675500, 944750 1675500, 944750 1675250, 944500 1675250)))",도서관
다라41bb65ba,46170250,남평읍,Nampyeong-eup,46170,나주시,Naju-si,46,전라남도,Jellanam-do,2.505,2022,202210,"MULTIPOLYGON (((941750 1665500, 941750 1665750, 942000 1665750, 942000 1665500, 941750 1665500)))",도서관
